web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,genre_names,spoken_languages,production_countries
https://www.nytimes.com/2019/03/07/movies/gloria-bell-review.html,The Chilean writer-director Sebastián Lelio finds a perfect partner in Moore for this fantastic remake of his 2013 movie “Gloria.”,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Gloria Bell (Movie), rank: 2, major: N, name: persons, value: Moore, Julianne, rank: 3, major: N, name: persons, value: Turturro, John, rank: 4, major: N, name: persons, value: Lelio, Sebastian, rank: 5, major: N",2019-03-07T18:49:47+0000,991,‘Gloria Bell’ Review: Love Is in the Air for a Transcendent Julianne Moore,Critic’s Pick,,"Love, and Some Laughter, Is in the Air",,,,By Manohla Dargis,,Gloria Bell,"['Drama', 'Romance']",['English'],"['Chile', 'United States of America']"
https://www.nytimes.com/2019/03/06/movies/black-mother-review.html,"In Khalik Allah’s poetic movie, the most prevalent perspective is not that of a documentarian, but of a filmmaker’s love.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: persons, value: Allah, Khalik (1985- ), rank: 2, major: N, name: creative_works, value: Black Mother (Movie), rank: 3, major: N",2019-03-06T18:30:16+0000,380,‘Black Mother’ Review: Exploring the Roots of Life Itself,Critic’s Pick,,"Exploring the Roots of Life Itself, With Love",,,,By Glenn Kenny,,Black Mother,['Documentary'],['English'],['United States of America']
https://www.nytimes.com/2019/02/28/movies/the-hole-in-the-ground-review.html,"Something strange is going on in the Irish countryside, and it’s not just the giant roiling pit of dirt.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Hole in the Ground (Movie), rank: 2, major: N, name: persons, value: Cronin, Lee (Film Director), rank: 3, major: N",2019-02-28T12:00:09+0000,291,‘The Hole in the Ground’ Review: A Horror Film Is Suffocated by a Mother’s Love,,,The Hole  in the Ground,,,,By Teo Bugbee,,The Hole in the Ground,['Horror'],['English'],"['Belgium', 'Finland', 'Ireland', 'United Kingdom']"
https://www.nytimes.com/2019/02/20/movies/how-to-train-your-dragon-hidden-world-review.html,The third in this franchise concerns the exigencies that poor Hiccup must face as the leader of Berk.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: DeBlois, Dean, rank: 2, major: N, name: persons, value: Baruchel, Jay, rank: 3, major: N, name: persons, value: ABRAHAM, F MURRAY, rank: 4, major: N, name: persons, value: Ferrera, America, rank: 5, major: N, name: creative_works, value: How to Train Your Dragon: The Hidden World (Movie), rank: 6, major: N",2019-02-21T00:02:36+0000,531,‘How to Train Your Dragon: The Hidden World’ Review: A Series Scales Up,,,Love Takes Wing Amid Trouble in Utopia,,,,By Ben Kenigsberg,,How to Train Your Dragon: The Hidden World,"['Animation', 'Family', 'Adventure']",['English'],['United States of America']
https://www.nytimes.com/2019/02/14/movies/a-tuba-to-cuba-review.html,This joyous documentary follows the Preservation Hall Jazz Band to Cuba for a celebration of musical history and common bonds.,The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: creative_works, value: A Tuba to Cuba (Movie), rank: 2, major: N, name: persons, value: Herrington, TG, rank: 3, major: N, name: persons, value: Clinch, Danny, rank: 4, major: N, name: subject, value: Jazz, rank: 5, major: N, name: organizations, value: Preservation Hall Jazz Band, rank: 6, major: N",2019-02-14T12:00:01+0000,267,‘A Tuba to Cuba’ Review: A New Orleans Jazz Band Makes a Caribbean Connection,Critic’s Pick,,Love Notes Forge a Caribbean Bond,,,,By Jeannette Catsoulis,,A Tuba to Cuba,"['Documentary', 'Music', 'History']",['English'],"['Cuba', 'United States of America']"
https://www.nytimes.com/2019/02/13/movies/fighting-with-my-family-review.html,"Dwayne Johnson helped produce this charming comedy about a family of professional wrestlers, their chops, drops and drama.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Fighting with My Family (Movie), rank: 2, major: N, name: persons, value: Merchant, Stephen, rank: 3, major: N, name: persons, value: Pugh, Florence, rank: 4, major: N, name: persons, value: Johnson, Dwayne (1972- ), rank: 5, major: N, name: persons, value: Headey, Lena, rank: 6, major: N, name: persons, value: Frost, Nick, rank: 7, major: N, name: persons, value: Vaughn, Vince, rank: 8, major: N, name: persons, value: Lowden, Jack (1990- ), rank: 9, major: N",2019-02-13T23:46:10+0000,759,"‘Fighting With My Family’ Review: They Body Slam You, Your Mum and Dad. Lovingly.",Critic’s Pick,,They Show Their Love With a Body Slam,,,,By Manohla Dargis,,Fighting With My Family,['Comedy'],['English'],"['United Kingdom', 'United States of America']"
https://www.nytimes.com/2019/02/12/movies/sorry-angel-review.html,"Set in early 1990s Paris, Christophe Honoré’s new film presents us with a middle-aged, H.I.V.-stricken writer falling, wearily, for a bookish 20-something.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Sorry Angel (Movie), rank: 2, major: N, name: persons, value: Honore, Christophe, rank: 3, major: N",2019-02-12T21:46:52+0000,491,"‘Sorry Angel’ Review: A Love Affair Two Men Start, Knowing the End",Critic’s Pick,,Attraction: That’s the Easy Part,,,,By Glenn Kenny,,Sorry Angel,"['Comedy', 'Drama', 'Romance']","['French', 'Spanish']",['France']
https://www.nytimes.com/2019/02/07/movies/berlin-i-love-you-review.html,"The once-divided nature of Berlin isn’t given much consideration in this film, part of the Cities of Love series.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Berlin, I Love You (Movie), rank: 2, major: N, name: persons, value: Agron, Dianna, rank: 3, major: N, name: persons, value: Knightley, Keira, rank: 4, major: N, name: persons, value: Luna, Diego, rank: 5, major: N, name: persons, value: Mirren, Helen, rank: 6, major: N, name: persons, value: Rourke, Mickey, rank: 7, major: N, name: persons, value: Wilson, Luke, rank: 8, major: N",2019-02-07T12:00:01+0000,227,"‘Berlin, I Love You’ Review: Many Stories, Not Much Feeling",,,"Berlin, I Love You",,,,By Glenn Kenny,,"Berlin, I Love You",['Drama'],"['English', 'German']","['Germany', 'United States of America']"
https://www.nytimes.com/2019/02/07/movies/untogether-review.html,Jemima Kirke and Lola Kirke play damaged siblings in this exasperatingly affected romantic drama from Emma Forrest.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Dornan, Jamie, rank: 2, major: N, name: persons, value: Kirke, Jemima, rank: 3, major: N, name: persons, value: Kirke, Lola, rank: 4, major: N, name: creative_works, value: Untogether (Movie), rank: 5, major: N, name: persons, value: Forrest, Emma, rank: 6, major: N",2019-02-07T12:00:01+0000,269,"‘Untogether’ Review: Adrift in Los Angeles, Looking for Love",,,Untogether,,,,By Jeannette Catsoulis,,Untogether,"['Comedy', 'Drama']",['English'],['United States of America']
https://www.nytimes.com/2018/12/20/movies/cold-war-review.html,"In post-World War II Poland, a singer and a piano player find each other, fall in love and soon end up on opposite sides of history.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Cold War (Movie), rank: 2, major: N, name: persons, value: Pawlikowski, Pawel, rank: 3, major: N, name: persons, value: Kot, Tomasz, rank: 4, major: N, name: persons, value: Kulesza, Agata, rank: 5, major: N, name: persons, value: Szyc, Borys, rank: 6, major: N, name: persons, value: Kulig, Joanna, rank: 7, major: N",2018-12-20T17:09:56+0000,981,‘Cold War’ Review: Love Without Borders,Critic’s Pick,,A Resonating Love Shall Guide You,,,,By Manohla Dargis,,Cold War,"['Drama', 'Romance', 'War', 'Music']","['German', 'Croatian', 'French', 'Italian', 'Polish', 'Russian']","['France', 'Poland', 'United Kingdom']"
https://www.nytimes.com/2018/12/12/movies/if-beale-street-could-talk-review.html,"The couple in this adaptation of James Baldwin’s novel are loving while black, an existential truth that is turned into a nightmare.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: If Beale Street Could Talk (Movie), rank: 2, major: N, name: persons, value: Jenkins, Barry, rank: 3, major: N, name: persons, value: Baldwin, James (1924-87), rank: 4, major: N, name: persons, value: James, Stephan (1993- ), rank: 5, major: N, name: persons, value: Layne, KiKi, rank: 6, major: N, name: persons, value: Wittrock, Finn, rank: 7, major: N",2018-12-12T21:30:02+0000,1057,‘If Beale Street Could Talk’ Review: Trusting Love in a World Ruled by Hate,Critic’s Pick,,Love Is Forced to Live in a Nightmare,,,,By Manohla Dargis,,If Beale Street Could Talk,"['Romance', 'Drama']",['English'],['United States of America']
https://www.nytimes.com/2018/12/06/movies/asher-review.html,Ron Perlman and Famke Janssen star in this film that finds a hired killer dealing with his own mortality.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Asher (Movie), rank: 2, major: N, name: persons, value: Caton-Jones, Michael, rank: 3, major: N, name: persons, value: Perlman, Ron, rank: 4, major: N, name: persons, value: Janssen, Famke, rank: 5, major: N",2018-12-06T12:00:04+0000,259,‘Asher’ Review: An Aging Hit Man Finds Love,,,Asher,,,,By Glenn Kenny,,Asher,"['Thriller', 'Action', 'Drama']",['English'],['United States of America']
https://www.nytimes.com/2018/12/06/movies/the-partys-just-beginning-review.html,The actress Karen Gillan gets glum to play a depressed young woman in her feature directorial debut.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: ""The Partys Just Beginning (Movie)"", rank: 2, major: N, name: persons, value: Pace, Lee, rank: 3, major: N, name: persons, value: Gillan, Karen (1987- ), rank: 4, major: N, name: persons, value: Beard, Matthew (1989- ), rank: 5, major: N",2018-12-06T12:00:01+0000,264,‘The Party’s Just Beginning’ Review: Loss and Love in Inverness,Critic’s Pick,,Topical Depression Above Scotland,,,,By Glenn Kenny,,The Party,['Comedy'],['English'],['United States of America']
https://www.nytimes.com/2018/12/06/movies/the-great-pretender-review.html,"In Nathan Silver’s new film, American bros break the hearts of beautiful Frenchwomen. Realism or wishful thinking?",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Great Pretender (Movie), rank: 2, major: N, name: persons, value: Silver, Nathan (Film Director), rank: 3, major: N, name: persons, value: Garrel, Esther, rank: 4, major: N",2018-12-06T12:00:01+0000,317,‘The Great Pretender’ Review: Tedious Love Affairs in Artsy Brooklyn,,,The Great Pretender,,,,By Glenn Kenny,,The Great Pretender,['Comedy'],['Cantonese'],['Hong Kong']
https://www.nytimes.com/2018/11/29/movies/sicilian-ghost-story-review.html,"Flipping from bucolic to brutal with distressing ease, this beautifully realized movie views a Mafia kidnapping through the prism of first love.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Sicilian Ghost Story (Movie), rank: 2, major: N, name: persons, value: Grassadonia, Fabio, rank: 3, major: N, name: persons, value: Piazza, Antonio, rank: 4, major: N",2018-11-29T12:00:06+0000,258,‘Sicilian Ghost Story’ Review: Fairy-Tale Love Meets Real-Life Crime,Critic’s Pick,,Love in an Enchanted Forest Turns Eerie,,,,By Jeannette Catsoulis,,Sicilian Ghost Story,"['Mystery', 'Drama', 'Fantasy']",['Italian'],"['France', 'Italy', 'Switzerland']"
https://www.nytimes.com/2018/11/08/movies/the-new-romantic-review.html,A college newspaper columnist writes about her experiences trading gifts for sex in a film that squanders its good will.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The New Romantic (Movie), rank: 2, major: N, name: persons, value: Barden, Jessica (1992- ), rank: 3, major: N, name: persons, value: Stone, Carly (Film Director), rank: 4, major: N",2018-11-08T12:05:01+0000,269,‘The New Romantic’ Review: Experiments With Love and Money,,,The New Romantic,,,,By Teo Bugbee,,The New Romantic,"['Drama', 'Comedy']",['English'],['Canada']
https://www.nytimes.com/2018/11/08/movies/pimp-review.html,This lurid melodrama follows a female pimp (Keke Palmer) and her girlfriend-prostitute.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Palmer, Keke, rank: 2, major: N, name: persons, value: Gathegi, Edi, rank: 3, major: N, name: persons, value: Crokos, Christine, rank: 4, major: N, name: creative_works, value: Pimp (Movie), rank: 5, major: N",2018-11-08T12:00:01+0000,270,‘Pimp’ Review: Blaxploitation and Lesbian Love,,,Pimp,,,,By Jeannette Catsoulis,,Pimp,['Drama'],['English'],['United States of America']
https://www.nytimes.com/2018/11/08/movies/in-a-relationship-review.html,"Sam Boyd’s gentle, loose-limbed romantic comedy wins no prizes for originality.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Roberts, Emma (1991- ), rank: 2, major: N, name: persons, value: ANGARANO, MICHAEL, rank: 3, major: N, name: persons, value: Hemingway, Dree (1987- ), rank: 4, major: N, name: creative_works, value: In a Relationship (Movie), rank: 5, major: N, name: persons, value: Boyd, Sam (Film Director), rank: 6, major: N",2018-11-08T12:00:01+0000,253,‘In a Relationship’ Review: Two Couples at Opposite Stages of Love,,,In a Relationship,,,,By Jeannette Catsoulis,,In a Relationship,"['Drama', 'Comedy', 'Romance']",['English'],"['Mexico', 'United States of America']"
